study_hours,attendance,participation,extra_curricular,sleep_hours,stress_level,motivation_score,parent_education,previous_gpa,assignment_completion,grade
14.8,96.8,9.6,1.6,7.3,1.2,6.4,2,6.18,69.3,B
17.5,64.8,2.1,0.9,7.1,2.6,6.9,1,4.82,58.8,C
2.9,86.0,1.2,10.0,7.2,9.9,9.4,2,4.53,74.9,D
6.2,75.5,0.2,4.2,5.9,6.8,1.6,0,9.1,87.3,C
10.6,53.6,7.7,1.6,8.2,7.2,1.9,0,7.08,87.6,D
12.5,61.1,7.1,0.5,5.2,1.1,6.4,1,7.22,87.0,C
6.1,69.8,2.2,1.8,5.1,9.0,4.1,3,8.48,70.9,F
19.5,76.3,9.7,10.0,4.0,8.7,3.8,3,9.35,41.0,C
16.5,89.0,6.3,1.5,6.5,2.1,3.6,0,6.92,68.3,B
19.6,73.7,9.3,8.9,6.4,9.5,9.5,0,7.85,90.7,A
6.1,88.7,0.9,1.2,6.1,4.2,1.5,3,6.72,90.3,D
14.3,96.2,3.7,0.7,8.0,7.5,8.3,0,6.95,54.9,C
21.0,100.0,3.8,0.2,5.6,4.6,6.3,1,8.15,49.1,B
9.0,70.0,4.8,2.4,4.7,3.5,5.7,1,4.0,89.8,D
25.4,68.3,9.8,3.0,6.1,4.7,9.2,2,8.15,85.4,A
3.2,81.0,1.1,1.6,6.0,8.2,5.2,3,6.32,97.5,C
13.1,85.7,5.1,1.9,6.5,5.0,4.0,0,3.42,42.2,C
11.3,66.5,4.0,1.9,5.8,9.1,6.0,2,8.52,70.3,D
22.3,56.5,0.9,1.9,8.0,7.8,4.2,1,7.7,48.2,C
6.8,69.2,7.1,8.3,4.0,9.0,1.5,3,7.78,81.3,D
20.2,84.4,3.2,3.8,8.1,8.0,9.4,1,9.18,76.2,C
19.0,62.3,9.1,3.1,6.7,5.3,8.3,0,10.0,40.2,C
8.8,74.3,2.1,7.8,4.2,1.5,8.8,2,10.0,58.2,C
9.6,72.8,3.3,1.3,4.9,7.8,6.3,0,6.15,72.0,D
12.9,81.7,4.7,6.4,4.0,7.2,3.5,0,3.85,97.6,D
9.1,79.8,0.1,1.2,5.7,9.4,3.7,3,8.52,85.7,D
19.6,80.7,4.0,5.4,6.3,7.0,2.6,3,6.78,54.6,C
23.2,99.4,8.6,8.2,7.0,8.1,6.9,0,5.55,82.6,B
15.4,83.4,2.2,8.6,8.6,7.3,3.1,3,7.82,93.2,C
10.8,92.2,6.3,3.8,8.7,1.2,1.9,2,5.5,44.5,C
17.5,92.6,2.7,10.0,7.5,2.6,2.9,2,7.52,98.2,A
14.7,77.1,9.5,2.1,6.6,9.3,4.0,0,6.78,77.6,B
16.7,74.8,3.7,0.3,7.1,9.1,3.6,2,7.45,88.3,C
18.9,80.2,6.7,2.0,8.0,7.3,1.3,0,5.22,89.4,C
22.7,95.7,0.7,0.6,6.4,6.0,9.5,2,7.62,63.9,C
14.4,93.3,5.2,0.8,5.4,8.6,8.4,1,9.22,55.5,C
3.8,78.4,2.0,4.3,4.8,3.2,7.4,0,7.38,100.0,C
13.2,60.1,5.6,1.9,6.7,6.2,6.0,2,7.1,90.8,C
21.1,94.4,5.8,3.0,4.5,4.2,3.8,1,5.52,55.2,C
25.1,83.7,3.3,0.2,6.2,9.9,8.8,0,10.0,80.3,B
12.7,77.6,6.4,3.5,5.7,1.5,4.8,2,5.98,48.1,C
7.3,70.6,0.1,0.5,6.7,4.8,8.2,2,8.25,64.7,D
23.9,72.7,7.9,0.7,7.6,7.6,9.5,1,6.95,78.9,B
6.1,80.7,6.0,3.5,5.2,4.5,8.0,3,7.62,81.2,C
4.7,79.9,1.4,2.9,6.2,3.9,5.1,3,7.65,75.2,D
11.2,79.0,4.1,1.1,6.3,2.4,8.6,1,6.78,58.4,C
21.2,75.7,3.6,1.9,7.0,6.1,8.3,1,7.43,85.5,B
9.6,80.9,2.1,0.3,7.8,7.3,7.5,0,9.38,82.4,C
10.7,73.3,7.5,5.7,7.4,7.1,3.3,3,6.9,47.8,C
20.0,87.6,7.3,0.7,7.3,7.2,1.1,0,5.75,90.1,C
15.9,72.4,7.9,0.0,6.6,3.2,1.8,2,5.4,61.6,C
16.6,96.9,0.9,3.7,5.5,9.8,5.8,1,4.95,78.0,C
18.1,62.1,2.1,1.0,7.0,7.4,6.5,0,6.28,94.7,C
5.0,77.0,3.3,0.6,6.7,8.3,3.5,1,5.68,66.0,F
14.7,78.9,1.2,0.4,7.8,9.9,6.5,0,7.22,76.8,D
22.2,92.6,3.1,1.3,7.1,9.1,5.6,2,7.05,94.3,C
10.2,100.0,6.9,0.1,6.6,2.7,6.7,2,6.0,73.1,C
16.8,92.5,6.8,8.3,5.7,2.3,7.6,3,5.78,64.4,C
19.6,56.4,5.5,4.5,5.1,5.8,8.6,3,8.52,44.1,C
6.1,68.4,9.2,0.6,6.2,6.1,6.0,2,7.25,63.3,D
12.6,81.9,6.3,0.0,7.1,5.8,7.6,0,8.1,45.7,C
12.9,86.0,3.5,6.9,7.9,7.6,1.2,1,5.68,61.7,C
7.1,60.8,1.6,4.5,5.3,6.0,4.7,2,5.98,95.2,D
26.1,67.4,8.0,1.1,6.4,1.6,7.3,2,4.95,71.1,C
9.4,74.5,1.0,5.3,6.9,7.0,7.7,0,5.6,83.2,C
15.9,75.4,3.7,3.9,6.0,1.6,6.8,2,6.9,97.9,B
28.5,57.5,0.9,3.8,5.9,7.7,2.0,2,7.22,80.2,C
14.5,91.0,9.2,0.6,6.2,2.2,8.4,0,7.92,40.1,B
12.8,92.9,0.6,5.3,6.0,6.4,5.3,2,5.35,51.9,C
4.6,81.8,8.0,1.5,6.1,9.3,2.0,3,6.45,92.0,D
11.1,87.8,8.6,0.4,7.6,5.9,7.1,3,7.85,73.6,B
7.8,72.4,3.2,5.7,8.2,2.6,4.8,3,6.0,46.9,C
7.6,60.2,1.7,0.1,6.0,9.8,6.5,3,7.22,68.2,C
3.0,85.6,5.6,0.4,6.5,6.8,6.3,2,6.95,51.0,D
7.0,86.3,8.5,10.0,6.1,1.4,8.5,1,7.28,69.4,B
16.6,81.0,8.6,4.7,5.2,1.4,1.1,3,4.95,68.6,C
17.9,72.8,5.2,7.3,7.1,7.6,1.9,3,8.07,56.3,D
16.6,78.8,6.7,3.1,7.3,1.8,5.4,2,5.85,40.6,C
12.5,85.9,4.8,2.8,7.2,4.2,9.0,2,9.9,44.9,A
8.6,84.8,0.1,0.6,5.1,9.7,6.9,0,5.95,57.8,D
22.2,72.1,5.2,6.8,7.6,1.5,9.8,3,6.42,94.7,A
10.8,85.4,8.6,4.5,7.8,1.4,8.0,0,6.5,52.4,B
0.8,93.3,1.8,4.4,6.7,6.8,9.2,3,3.2,82.5,C
26.8,100.0,6.6,0.8,5.6,6.0,3.6,1,4.65,99.0,B
1.5,82.5,3.7,0.1,7.0,1.6,4.3,2,7.82,97.3,C
1.0,78.7,7.7,1.6,4.0,9.9,7.4,2,6.88,66.9,D
19.6,79.2,3.5,7.5,7.0,6.3,5.9,0,9.52,82.4,A
5.7,71.9,5.4,0.1,6.7,4.7,6.4,0,7.65,65.8,C
17.7,72.7,0.1,0.8,6.3,6.5,6.1,2,6.92,45.8,D
25.7,63.9,6.6,4.1,5.5,3.8,4.3,2,5.3,100.0,B
24.4,89.8,8.5,1.6,5.6,7.0,1.5,2,6.1,41.8,B
2.7,83.1,5.1,0.4,5.7,6.9,6.5,3,8.2,71.3,C
12.2,82.5,6.9,1.9,5.0,1.9,5.2,3,7.35,87.4,C
21.5,64.5,7.0,6.0,7.0,7.6,1.7,1,8.35,42.5,C
7.9,71.9,3.2,0.8,7.8,6.3,3.3,3,6.12,89.1,C
10.3,79.9,4.4,0.5,6.3,1.7,7.5,2,9.07,57.5,C
8.3,87.0,4.9,0.3,7.3,2.0,8.3,3,7.7,86.3,B
6.5,86.9,6.6,2.5,6.9,9.2,6.2,0,8.55,50.3,C
26.0,73.0,8.1,10.0,8.3,9.3,7.1,2,6.65,54.6,B
10.3,81.6,2.5,9.2,6.2,4.8,6.3,3,6.52,76.2,C
19.3,54.0,6.6,1.4,4.4,3.1,5.1,2,5.48,81.2,C
11.3,76.6,4.7,3.1,6.7,8.2,9.8,0,8.3,82.3,C
8.4,81.6,9.6,1.0,5.9,5.4,8.2,0,9.32,57.8,B
7.1,70.7,9.9,8.6,6.7,2.5,4.5,3,9.75,75.1,B
13.8,71.9,1.6,0.5,5.8,5.2,9.2,2,8.05,75.2,C
3.3,59.2,3.8,0.8,7.9,3.5,8.1,1,8.45,91.3,C
15.4,57.0,8.5,1.2,6.8,5.7,3.9,0,8.28,54.6,C
12.2,51.9,7.9,1.7,7.3,6.4,6.3,1,6.38,76.6,D
21.6,80.8,0.8,1.4,6.5,6.9,2.5,3,5.9,62.3,C
19.7,85.9,8.1,5.4,7.3,1.7,3.1,0,8.1,97.7,B
14.4,68.2,3.5,1.1,5.8,6.8,9.3,1,6.28,70.5,C
10.6,80.3,6.0,4.5,9.1,7.4,9.6,0,5.9,49.9,C
26.6,97.0,4.9,2.2,5.9,2.4,5.8,1,4.88,58.5,C
10.3,92.7,0.5,6.0,4.0,7.7,8.9,2,6.57,62.2,D
4.5,67.6,6.6,0.4,5.6,4.5,6.6,2,6.5,44.9,D
9.3,87.1,4.8,1.1,9.6,2.2,7.7,3,8.28,43.3,C
2.5,83.1,1.2,1.6,4.0,4.2,2.6,0,8.25,94.7,D
8.0,80.6,7.9,0.3,7.0,6.2,8.4,1,9.3,46.4,B
9.0,64.1,0.2,3.6,6.9,6.0,6.9,3,6.6,47.5,C
10.7,79.4,3.0,10.0,7.4,7.1,4.7,2,3.92,93.3,C
21.4,86.6,3.9,0.4,7.0,8.6,5.5,2,7.72,82.7,C
18.5,99.0,3.8,1.3,6.4,8.6,1.3,3,7.08,65.9,C
6.7,87.4,4.3,3.2,5.4,2.8,5.2,0,8.58,73.9,B
5.7,73.2,4.1,4.4,7.0,9.8,9.6,1,4.92,67.6,F
3.8,57.4,7.6,0.3,5.9,9.3,9.1,2,7.35,46.4,D
7.4,94.8,9.2,4.2,7.0,7.1,5.2,3,5.78,93.0,B
9.6,84.3,9.0,1.8,6.1,5.0,2.6,2,7.82,54.6,C
14.6,46.5,8.9,0.0,6.3,9.8,6.6,2,4.65,58.1,D
25.1,95.5,0.8,6.6,6.7,6.2,9.6,1,8.35,70.9,A
7.9,96.6,5.0,1.1,8.3,5.8,5.6,0,8.05,76.2,C
5.1,70.2,7.0,10.0,5.9,7.7,3.6,0,4.22,91.1,D
10.2,80.3,5.8,5.2,6.6,8.3,4.0,1,8.85,73.7,D
14.8,65.3,4.3,3.4,5.6,2.7,7.1,3,8.92,42.2,C
14.1,63.7,8.7,4.1,7.7,4.8,7.4,3,6.8,65.3,B
13.9,96.3,7.8,0.6,7.8,3.7,5.0,0,6.88,92.8,A
23.6,66.4,2.7,1.5,6.4,7.7,1.7,2,8.9,79.2,B
7.1,96.3,7.4,1.2,8.3,7.3,9.2,2,6.65,91.1,C
9.9,67.5,7.4,2.1,4.2,8.3,7.7,3,7.05,66.2,D
22.0,83.3,7.5,0.1,8.6,1.2,1.8,1,4.72,99.1,B
21.7,93.0,4.7,2.2,5.3,6.3,7.9,2,7.18,73.8,B
3.3,78.0,10.0,2.0,7.0,3.0,5.6,3,7.88,76.6,B
22.9,62.0,5.0,3.7,7.0,8.0,1.0,1,4.6,92.5,D
21.6,100.0,3.3,3.5,6.6,1.5,8.7,0,6.72,64.0,A
8.1,100.0,2.1,0.1,4.3,7.5,1.2,1,5.88,43.6,C
26.2,73.8,9.8,2.2,7.5,8.6,2.9,0,8.7,85.2,B
10.7,57.5,4.9,1.3,7.6,8.0,8.9,3,5.22,49.3,D
18.5,89.0,1.6,1.9,6.9,7.7,9.1,1,7.43,44.6,C
16.6,73.2,10.0,4.4,7.7,4.3,2.8,3,3.88,54.9,C
4.8,75.3,0.9,1.5,8.4,5.9,4.0,0,9.7,82.4,C
23.7,73.0,1.6,1.9,7.4,1.2,6.0,2,5.72,50.2,C
18.5,100.0,8.9,0.8,4.5,7.9,9.2,2,5.52,91.0,B
16.7,80.3,8.4,8.7,6.2,1.1,5.9,0,7.02,66.1,C
4.2,73.4,5.0,1.8,7.5,4.0,1.9,2,8.5,55.9,D
7.3,79.6,9.3,4.6,5.8,3.9,8.6,2,9.38,94.3,B
12.9,94.8,9.1,2.3,4.3,3.7,8.2,1,7.05,66.9,C
5.4,76.9,9.1,0.5,7.5,7.7,2.4,1,9.5,96.5,B
11.8,86.6,3.8,3.2,6.8,1.4,2.7,2,6.35,79.8,C
20.9,84.2,1.9,1.6,8.6,1.3,3.6,1,7.7,76.5,B
12.0,73.0,4.5,0.6,5.1,2.0,5.9,0,5.4,85.8,C
7.5,63.7,7.0,3.9,5.6,7.3,7.5,1,7.4,99.6,B
17.4,93.9,7.3,3.7,6.0,6.9,3.7,1,7.48,85.6,B
5.6,68.6,9.7,0.8,5.9,9.1,8.1,1,8.68,44.4,D
3.4,68.1,9.8,8.3,8.5,8.5,9.1,3,6.2,44.1,D
6.2,62.6,5.0,3.3,6.7,8.9,2.2,0,7.9,87.8,D
16.9,86.7,3.7,5.9,5.0,4.0,8.6,2,7.88,63.2,B
17.9,55.7,2.8,0.2,5.2,9.7,6.3,2,5.25,87.2,D
15.7,50.0,0.6,2.7,5.8,7.4,7.9,3,8.28,83.8,D
12.5,73.5,6.7,0.0,6.1,1.8,8.6,1,5.8,91.8,B
21.6,67.9,7.4,0.3,7.0,4.9,9.4,0,6.7,99.5,B
17.7,70.0,4.3,0.7,8.0,2.1,3.5,0,8.25,53.3,B
11.3,72.0,1.5,1.6,6.6,8.1,6.2,2,6.7,45.4,D
19.5,83.3,5.1,1.5,6.6,3.2,6.3,3,7.28,81.3,B
15.2,82.1,5.2,2.4,7.9,1.6,2.3,3,4.8,72.8,C
4.2,71.6,7.3,2.1,8.2,6.5,6.5,3,7.78,87.4,C
18.0,69.7,8.4,2.2,7.6,3.0,1.3,3,6.88,66.0,C
28.7,87.8,1.5,1.5,7.7,8.1,7.5,0,7.72,61.5,C
10.7,68.4,7.1,3.1,5.7,2.6,2.8,1,8.88,40.7,C
8.5,81.2,2.5,0.4,4.9,8.6,4.6,2,7.3,94.0,D
10.4,82.6,9.8,2.8,6.2,5.8,4.9,0,9.2,82.2,B
25.8,71.9,3.2,4.8,7.6,9.4,6.6,3,8.02,93.9,B
4.2,67.4,8.3,1.1,5.1,7.7,5.2,3,8.62,75.9,D
10.7,69.6,0.2,0.2,8.5,2.4,3.4,2,6.55,53.9,D
7.5,95.8,6.4,1.9,6.3,7.5,7.6,1,7.5,53.3,C
21.4,70.2,3.2,2.1,8.3,5.4,1.0,1,5.02,79.0,D
10.8,69.6,4.3,0.1,5.0,5.5,4.3,1,7.52,88.2,D
1.2,74.2,4.1,2.1,6.6,9.1,2.6,3,7.3,69.0,D
21.7,76.8,2.5,0.1,7.0,9.8,2.0,0,5.68,67.7,C
12.2,70.6,8.7,2.1,6.6,8.2,2.2,0,6.0,44.4,C
18.3,81.2,9.7,0.8,6.7,2.1,5.2,1,8.32,96.9,A
7.5,80.9,4.9,3.1,5.9,3.5,3.9,2,6.6,98.1,C
20.2,71.5,1.4,0.5,6.9,9.4,7.1,1,8.05,57.6,C
2.4,75.1,8.2,3.2,6.2,6.7,4.8,1,9.4,84.4,C
16.5,80.1,5.1,0.2,8.1,6.2,9.1,2,8.0,49.6,B
8.1,88.8,4.4,1.0,4.1,1.9,9.0,1,7.43,54.2,B
11.5,68.6,5.4,0.3,7.1,7.9,6.3,2,8.2,95.0,C
4.1,87.0,7.8,1.0,7.1,4.6,4.7,2,5.07,67.1,C
16.2,64.0,3.2,3.1,6.0,9.2,9.2,0,5.62,74.5,C
6.3,72.4,0.7,1.6,7.2,9.0,1.5,2,7.85,71.6,D
6.5,77.8,4.2,3.4,6.0,1.6,6.9,1,5.75,98.3,C
11.9,67.2,7.0,5.1,7.9,3.2,7.9,2,6.08,42.5,B
12.5,88.7,2.5,1.8,6.2,6.8,8.9,1,3.58,92.0,C
11.2,78.9,5.9,7.9,6.0,3.6,3.5,2,4.0,84.2,C
17.4,81.4,2.2,3.8,6.5,5.8,8.4,0,9.25,95.8,B
15.1,53.9,0.4,1.4,7.6,5.5,2.9,1,7.05,75.2,F
25.3,100.0,4.3,1.2,5.7,6.8,1.0,1,5.85,99.8,B
12.0,76.1,5.7,10.0,7.6,9.8,5.0,1,6.3,62.3,C
13.2,71.9,3.7,10.0,4.8,8.7,4.5,2,6.62,80.1,D
11.0,84.1,9.8,1.8,4.6,9.4,9.2,0,6.12,78.6,D
7.4,100.0,0.9,2.1,5.2,9.4,9.1,0,7.6,81.8,D
11.0,70.9,5.4,1.0,5.1,3.5,8.8,0,6.98,97.2,C
17.6,93.5,1.1,1.9,8.2,9.2,2.8,0,3.85,88.6,D
13.5,94.0,7.0,10.0,5.2,5.1,6.7,2,5.22,67.7,C
17.0,58.9,1.9,0.5,6.8,5.1,1.2,1,7.4,80.2,D
9.1,100.0,5.1,5.3,5.2,3.1,4.4,3,7.2,64.1,B
12.4,76.8,7.8,3.6,9.1,9.9,5.6,0,4.47,68.6,D
2.2,77.6,0.6,3.8,5.7,4.3,2.8,3,7.68,81.7,D
22.3,83.0,3.0,8.5,6.1,3.5,9.3,2,6.57,99.6,B
29.4,69.9,3.0,0.3,7.3,6.8,2.6,2,7.75,59.6,C
1.2,88.7,3.2,1.4,6.3,8.0,7.8,3,6.38,89.3,C
2.9,74.4,0.6,6.6,6.1,9.4,6.3,1,6.45,94.1,D
8.5,77.0,0.6,0.8,6.3,3.4,9.9,3,5.85,81.2,C
7.5,70.9,6.1,1.4,5.2,7.1,3.1,2,5.5,67.4,C
20.7,66.8,9.7,3.3,7.4,5.1,2.4,3,5.12,65.8,B
25.6,70.6,7.7,2.9,4.2,3.8,4.5,0,8.2,60.0,C
10.0,71.7,5.2,2.1,4.9,7.8,2.7,0,6.78,58.0,D
16.3,81.6,0.3,5.3,7.0,8.0,7.0,1,5.93,67.7,D
13.7,89.3,4.2,6.9,7.2,1.7,8.6,3,6.22,57.9,B
22.3,65.4,4.7,10.0,6.8,2.4,9.5,3,6.22,41.0,B
12.5,69.0,4.2,0.3,6.0,3.4,4.3,3,7.57,66.6,C
9.6,89.9,6.2,3.4,8.3,4.5,8.8,3,5.75,76.0,B
22.7,65.9,3.9,2.8,5.7,6.9,6.2,1,6.75,48.2,C
12.8,73.9,2.6,0.6,5.5,5.9,6.0,2,8.12,84.0,C
14.5,62.9,2.4,0.3,5.6,8.4,1.8,1,6.92,86.9,D
13.7,66.2,8.0,10.0,5.4,4.1,1.4,2,9.2,81.8,C
7.2,100.0,1.9,3.2,6.6,5.1,6.6,2,6.42,52.6,D
8.8,65.1,9.9,2.3,7.3,3.6,6.9,2,8.22,58.5,C
13.2,93.3,6.6,0.6,5.5,4.2,3.4,3,4.62,58.5,B
18.8,54.7,2.3,3.0,5.1,7.2,5.2,1,6.92,76.8,D
3.6,89.7,2.2,0.6,6.8,8.0,3.3,2,6.3,63.6,F
11.0,75.1,0.5,3.2,5.2,1.7,1.5,0,7.9,65.6,D
1.1,44.0,2.7,0.5,7.2,3.8,5.6,2,7.1,43.8,D
10.3,93.5,0.9,3.9,7.5,2.2,4.1,1,7.0,98.0,B
18.3,88.4,1.6,5.6,5.5,2.2,1.3,3,7.4,46.6,C
17.4,75.8,2.7,1.8,4.8,7.9,7.9,0,8.18,55.8,D
25.3,58.8,7.5,5.0,8.1,6.0,1.0,2,8.98,54.9,B
16.9,81.5,9.5,2.8,4.8,3.7,6.7,3,8.98,49.6,A
3.0,71.3,2.7,2.5,6.9,6.3,8.0,1,9.07,94.7,B
5.0,60.2,1.7,2.7,7.1,7.9,4.0,1,5.68,96.1,D
15.8,83.9,5.2,1.5,9.4,5.2,6.7,0,7.22,91.4,B
9.1,68.2,3.8,10.0,6.4,1.4,7.3,0,7.65,74.2,B
4.7,100.0,5.3,0.2,5.6,9.6,8.1,2,6.7,76.7,B
20.0,90.6,7.3,0.9,6.7,9.0,6.2,3,5.28,91.5,B
10.9,83.7,6.8,1.0,5.4,1.2,2.8,3,5.28,51.6,C
16.8,79.7,4.6,1.9,7.0,4.7,3.1,1,7.88,71.7,D
5.2,76.7,9.0,5.2,7.0,6.7,6.9,1,7.22,59.8,C
29.3,78.4,1.6,0.6,6.7,7.4,1.5,2,5.22,66.0,C
6.1,70.6,5.8,2.8,6.3,1.6,4.6,2,4.35,73.5,D
17.8,79.3,3.1,3.9,9.4,6.0,5.3,1,8.6,98.4,B
17.3,76.3,5.3,4.1,6.4,4.7,7.0,1,2.75,57.4,C
8.4,81.2,5.5,1.7,5.7,2.4,4.7,3,7.4,82.2,C
17.1,85.2,6.5,2.8,5.7,7.0,3.1,3,10.0,78.2,B
6.1,71.8,9.5,0.6,8.9,7.1,6.2,3,6.3,51.2,C
25.7,87.2,2.1,3.1,7.1,1.4,1.6,2,8.75,62.8,B
12.9,84.4,4.7,2.3,6.0,7.8,8.0,3,7.8,98.9,C
13.5,64.4,9.0,4.9,6.3,1.6,3.2,0,7.75,96.7,B
5.9,79.8,7.9,1.0,8.2,5.6,6.1,0,8.3,76.3,B
11.6,84.2,4.5,0.5,5.0,5.8,3.5,3,6.9,75.4,D
15.6,84.0,4.4,0.5,5.9,1.9,3.7,3,6.2,49.6,B
31.1,92.4,6.3,1.3,7.7,5.8,4.5,1,8.05,44.9,A
16.3,74.1,9.0,1.7,6.9,7.5,8.3,1,3.2,94.9,B
12.7,73.1,9.7,2.7,7.2,1.1,1.3,2,6.52,86.1,C
16.7,88.2,9.6,0.4,7.0,1.9,8.2,0,7.35,62.0,A
3.2,77.0,9.6,5.5,4.7,9.5,8.3,0,8.65,95.4,C
12.7,91.9,4.7,3.2,6.4,1.2,3.2,2,10.0,50.3,C
5.3,64.0,8.0,1.5,7.7,7.0,9.4,3,8.0,57.6,B
9.7,77.1,5.9,6.2,8.0,3.8,7.3,3,6.5,61.4,C
18.1,74.5,8.5,0.3,7.3,1.4,5.5,2,6.78,93.8,B
24.0,92.7,4.1,2.9,6.7,9.1,8.1,0,7.92,70.1,C
7.0,100.0,8.8,6.8,4.8,5.1,5.1,0,10.0,97.0,A
3.5,91.2,1.8,0.1,8.7,4.0,4.8,3,7.98,49.3,C
17.2,77.7,9.3,1.5,6.3,1.8,3.7,1,4.95,68.0,B
26.6,71.5,6.2,0.4,6.9,3.3,2.6,2,7.6,73.8,C
8.5,78.6,9.5,1.8,6.9,4.9,5.5,2,5.55,91.8,B
15.5,71.6,4.8,3.5,4.5,8.0,7.6,3,6.3,51.7,C
22.6,72.5,5.9,1.0,7.3,2.0,7.2,2,7.62,78.9,B
10.0,83.3,6.6,1.6,7.2,7.6,7.5,0,8.8,66.9,B
20.5,77.5,8.1,2.3,6.3,1.1,5.2,3,6.7,64.3,C
16.3,70.9,5.0,0.4,6.5,8.5,2.0,0,10.0,98.3,B
3.4,87.6,6.1,0.1,7.8,7.9,6.8,1,7.12,58.2,C
7.8,72.4,0.8,7.3,6.0,3.1,4.1,2,6.05,82.8,D
11.0,78.1,1.5,0.1,6.2,7.3,7.6,2,9.95,72.3,C
13.1,72.8,4.5,4.5,4.5,4.3,2.5,0,5.8,83.9,D
24.6,78.3,9.3,5.3,7.9,9.9,6.6,3,7.35,55.5,A
19.8,61.5,8.8,5.8,4.6,6.4,3.5,3,3.28,61.2,D
19.7,69.7,0.5,10.0,4.3,5.6,1.2,2,8.62,86.4,C
7.0,89.2,2.8,0.8,6.7,8.8,6.6,0,10.0,59.9,C
21.0,68.4,5.2,2.6,6.8,7.7,3.1,1,7.88,99.0,C
15.7,76.1,9.8,0.3,5.8,6.1,1.1,0,5.65,47.8,C
24.0,97.0,6.5,0.5,7.3,6.4,2.2,3,9.05,73.5,C
13.3,81.0,10.0,0.9,6.9,5.4,3.1,2,5.68,47.6,C
17.3,82.2,4.6,10.0,7.2,5.1,2.0,2,4.2,70.2,C
3.5,69.4,2.7,5.2,4.8,7.5,8.8,2,7.72,61.4,D
25.3,78.9,7.2,0.3,6.9,6.7,5.1,1,6.6,80.8,B
12.8,79.2,5.0,2.0,5.6,6.2,3.6,1,7.05,60.1,B
13.1,78.9,2.1,7.4,7.5,2.7,1.4,3,8.8,95.4,C
15.6,83.0,5.0,0.2,6.6,3.0,3.2,0,6.5,94.3,C
23.4,89.3,5.3,6.3,6.8,8.3,1.7,0,7.88,66.6,C
19.5,74.4,5.4,3.6,5.8,6.7,9.5,0,7.4,52.9,B
25.7,85.3,0.2,0.2,9.4,2.4,1.5,1,4.47,78.2,C
21.5,76.0,5.1,0.3,7.0,1.6,4.9,2,5.68,73.7,B
17.3,58.8,1.9,9.2,6.6,2.8,8.3,3,4.85,78.2,C
15.4,77.5,6.2,2.3,7.9,6.1,9.0,3,5.25,67.4,C
22.5,75.4,9.0,2.8,6.8,1.3,6.7,1,8.2,40.6,B
4.3,49.6,3.1,5.3,6.6,9.4,8.9,1,8.52,95.3,D
5.7,79.0,6.7,0.4,7.3,2.3,5.2,2,6.8,92.6,B
20.6,100.0,8.4,8.9,9.4,5.8,9.4,2,5.58,95.7,A
3.5,82.1,8.2,3.9,5.8,3.1,9.6,1,9.57,93.0,B
24.2,76.9,3.9,2.2,8.3,7.1,7.5,3,8.43,94.6,C
23.0,91.2,8.0,2.0,5.8,5.3,6.2,2,7.2,40.7,B
2.5,86.6,0.7,0.3,4.9,6.8,7.8,2,6.82,96.7,F
11.1,77.7,7.7,4.4,7.0,5.5,8.2,3,6.15,65.5,C
10.4,74.5,7.1,10.0,5.3,2.5,4.7,2,6.68,62.6,C
3.7,77.2,6.9,0.9,6.7,9.4,7.1,3,8.02,57.6,B
26.1,63.2,1.4,2.9,6.8,3.8,5.0,0,9.07,68.2,C
11.3,100.0,3.3,1.9,7.1,3.5,1.1,2,8.05,86.3,C
18.7,84.1,2.1,0.9,8.1,8.4,2.9,2,8.85,73.7,C
19.5,82.4,8.7,1.8,5.2,7.5,8.4,0,7.62,95.2,B
4.7,78.4,0.7,0.8,5.3,5.0,5.3,3,9.62,42.8,D
10.4,77.7,4.5,4.5,7.4,7.4,6.5,2,6.82,88.5,C
21.9,65.2,2.3,1.1,7.3,7.1,9.0,0,8.45,72.6,B
1.9,65.0,8.0,4.0,8.4,7.6,9.9,3,8.45,91.3,C
19.4,82.2,6.9,0.6,6.8,1.3,8.8,2,4.77,73.7,B
27.8,73.9,3.3,1.7,7.0,9.7,4.3,1,9.3,65.2,C
23.9,66.8,2.2,7.4,8.2,4.8,6.9,0,6.88,89.0,C
29.5,79.4,9.0,7.0,7.4,9.5,9.1,3,6.75,77.2,B
11.5,68.2,2.2,0.9,7.6,3.7,6.4,1,3.9,62.5,D
15.6,67.6,5.6,0.9,8.5,1.3,8.5,3,8.02,50.7,B
10.0,79.6,7.6,4.6,5.4,2.3,5.7,1,6.35,65.5,C
7.6,65.9,9.3,2.2,7.3,5.1,4.9,1,6.3,47.7,B
8.3,62.2,8.0,3.3,7.5,6.9,4.8,0,4.38,84.7,C
6.9,66.6,1.9,9.5,7.3,6.3,4.5,0,7.18,54.5,C
18.2,81.6,1.2,3.0,6.2,2.9,6.5,1,5.75,74.9,C
14.6,100.0,6.9,3.2,6.9,6.3,2.4,0,5.98,95.2,B
9.0,80.1,4.5,1.2,6.2,7.7,6.5,3,5.28,59.8,D
2.9,85.9,6.5,0.7,8.3,3.9,1.2,2,6.52,43.9,D
20.1,73.9,0.9,1.6,5.6,9.2,8.0,3,7.4,93.0,B
6.7,96.3,2.6,3.9,8.4,8.0,9.3,1,9.1,85.2,B
13.5,75.1,1.1,0.4,4.2,5.2,7.6,3,7.25,68.5,C
